 
**************************************************************************************************
 
       Photoionization cross-sections for Mg I
 
>> Data is from the Opacity project
>>   Verner high energy tail included for gnd level
>>   Smoothed with a gausian of width 3000 km/sec
 
          Types of cross sections included:
         -----------------------------------

         2  -  Hydrogenic (n,l)
         3  -  Hydrogenic (n)
        20  -  Opacity project

 [Reference] Photoioization cross-sections for Mg I are from \cite{BKM93_Mg_seq}.

**************************************************************************************************
 
24-May-1996                             !Date
4.7744D+00 8.547D-01
4.7983D+00 8.483D-01
4.8464D+00 8.090D-01
4.9192D+00 7.595D-01
5.0182D+00 6.405D-01
5.0937D+00 5.950D-01
5.1191D+00 6.008D-01
5.1447D+00 6.034D-01
5.2221D+00 5.562D-01
5.3271D+00 5.010D-01
5.3804D+00 4.816D-01
5.4614D+00 4.571D-01
5.6270D+00 3.959D-01
5.7402D+00 3.557D-01
5.7977D+00 3.387D-01
6.0332D+00 3.024D-01
6.0936D+00 3.060D-01
6.1240D+00 3.065D-01
6.2471D+00 2.741D-01
6.4366D+00 2.503D-01
6.5010D+00 2.526D-01
6.5335D+00 2.538D-01
6.6317D+00 2.385D-01
6.6981D+00 2.310D-01
6.7651D+00 2.317D-01
6.8328D+00 2.310D-01
6.9012D+00 2.305D-01
6.9703D+00 2.306D-01
7.1104D+00 2.292D-01
7.3627D+00 2.271D-01
7.7771D+00 2.246D-01
7.8942D+00 2.239D-01
7.9732D+00 2.235D-01
8.0931D+00 2.227D-01
8.5913D+00 2.067D-01
9.4438D+00 1.556D-01
1.0381D+01 1.172D-01
1.1411D+01 8.825D-02
1.2543D+01 6.645D-02
1.3787D+01 5.003D-02
1.5155D+01 3.767D-02
1.6658D+01 2.836D-02
1.8311D+01 2.136D-02
2.0128D+01 1.608D-02
2.2124D+01 1.211D-02
2.4320D+01 9.115D-03
2.6732D+01 6.863D-03
2.9385D+01 5.168D-03
3.2300D+01 3.891D-03
3.5505D+01 2.930D-03
3.9027D+01 2.205D-03

3s3d3De                                 !Configuration name
20                                      !Type of cross-section
127                                     !Number of cross-section points
1.0000D+00 2.154D+01
1.0722D+00 1.659D+01
1.0776D+00 1.628D+01
1.1727D+00 1.170D+01
1.1786D+00 1.146D+01
1.2699D+00 8.277D+00
1.2763D+00 8.093D+00
1.3821D+00 5.503D+00
1.3890D+00 5.358D+00
1.5268D+00 2.962D+00
1.6783D+00 1.218D+00
1.8448D+00 2.050D-01
1.8819D+00 1.575D-01
1.9878D+00 7.062D-01
2.0380D+00 1.628D+00
2.0790D+00 3.144D+00
2.1208D+00 6.497D+00
2.1313D+00 7.409D+00
2.1634D+00 1.092D+01
2.1960D+00 1.746D+01
2.2290D+00 2.924D+01
2.2739D+00 6.064D+01
2.3196D+00 1.138D+02
2.3428D+00 1.378D+02
2.3545D+00 1.445D+02
2.3663D+00 1.468D+02
2.3780D+00 1.442D+02
2.4259D+00 1.051D+02
2.4870D+00 5.877D+01
2.5244D+00 4.404D+01
2.5371D+00 4.118D+01
2.5497D+00 4.031D+01
2.5625D+00 4.347D+01
2.5752D+00 5.574D+01
2.6140D+00 1.637D+02
2.6270D+00 1.855D+02
2.6402D+00 1.753D+02
2.6666D+00 9.081D+01
2.6799D+00 5.395D+01
2.6933D+00 3.267D+01
2.7067D+00 2.295D+01
2.7202D+00 1.838D+01
2.7338D+00 1.636D+01
2.7474D+00 1.515D+01
2.7749D+00 1.372D+01
2.8166D+00 1.248D+01
2.8307D+00 1.224D+01
2.8448D+00 1.210D+01
2.8591D+00 1.205D+01
2.8733D+00 1.216D+01
2.8877D+00 1.246D+01
2.9021D+00 1.310D+01
2.9166D+00 1.420D+01
2.9458D+00 1.785D+01
2.9604D+00 1.934D+01
2.9752D+00 1.927D+01
2.9901D+00 1.682D+01
3.0200D+00 8.142D+00
3.0351D+00 4.671D+00
3.0502D+00 2.829D+00
3.0655D+00 2.165D+00
3.0807D+00 2.193D+00
3.1741D+00 4.264D+00
3.1900D+00 4.608D+00
3.2059D+00 4.662D+00
3.2219D+00 4.381D+00
3.2380D+00 3.928D+00
3.2542D+00 3.591D+00
3.2704D+00 3.498D+00
3.2867D+00 3.502D+00
3.3031D+00 3.421D+00
3.3528D+00 2.546D+00
3.4203D+00 2.005D+00
3.4717D+00 1.813D+00
3.5770D+00 1.533D+00
3.6672D+00 1.352D+00
4.0310D+00 7.869D-01
4.4309D+00 4.806D-01
4.7037D+00 3.563D-01
4.7744D+00 3.286D-01
4.8705D+00 3.012D-01
4.9684D+00 4.503D-01
5.0182D+00 4.975D-01
5.1703D+00 3.602D-01
5.4342D+00 2.530D-01
5.5436D+00 2.384D-01
5.5713D+00 2.355D-01
5.6551D+00 2.430D-01
5.6834D+00 2.448D-01
5.7688D+00 2.302D-01
5.9437D+00 2.176D-01
6.0332D+00 2.139D-01
6.0936D+00 2.125D-01
6.2162D+00 1.900D-01
6.3728D+00 1.673D-01
6.4366D+00 1.601D-01
6.6649D+00 1.455D-01
6.8670D+00 1.713D-01
6.9357D+00 1.769D-01
7.0400D+00 1.463D-01
7.1460D+00 1.224D-01
7.2535D+00 1.388D-01
7.3627D+00 1.534D-01
7.4364D+00 1.460D-01
7.4734D+00 1.439D-01
7.7000D+00 1.519D-01
7.8942D+00 1.590D-01
8.2559D+00 1.698D-01
8.5488D+00 1.770D-01
8.8080D+00 1.665D-01
9.6817D+00 1.254D-01
1.0642D+01 9.443D-02
1.1698D+01 7.110D-02
1.2859D+01 5.353D-02
1.4134D+01 4.031D-02
1.5537D+01 3.035D-02
1.7078D+01 2.285D-02
1.8773D+01 1.720D-02
2.0635D+01 1.295D-02
2.2682D+01 9.752D-03
2.4932D+01 7.343D-03
2.7406D+01 5.529D-03
3.0125D+01 4.163D-03
3.3114D+01 3.135D-03
3.6399D+01 2.360D-03
4.0011D+01 1.777D-03
4.0210D+01 1.751D-03

3s4p3Po                                 !Configuration name
20                                      !Type of cross-section
144                                     !Number of cross-section points
1.0000D+00 2.428D+01
1.0151D+00 2.340D+01
1.0303D+00 2.251D+01
1.0406D+00 2.191D+01
1.0458D+00 2.160D+01
1.1382D+00 1.720D+01
1.1727D+00 1.585D+01
1.1963D+00 1.494D+01
1.2083D+00 1.447D+01
1.2955D+00 1.164D+01
1.3020D+00 1.147D+01
1.3085D+00 1.129D+01
1.3215D+00 1.094D+01
1.3348D+00 1.058D+01
1.3481D+00 1.022D+01
1.4454D+00 8.018D+00
1.4527D+00 7.882D+00
1.4599D+00 7.746D+00
1.4745D+00 7.471D+00
1.4819D+00 7.332D+00
1.4967D+00 7.053D+00
1.6048D+00 5.356D+00
1.6128D+00 5.253D+00
1.6208D+00 5.149D+00
1.6289D+00 5.045D+00
1.6370D+00 4.940D+00
1.6452D+00 4.835D+00
1.8084D+00 3.142D+00
1.9293D+00 2.231D+00
1.9390D+00 2.169D+00
1.9486D+00 2.106D+00
1.9584D+00 2.043D+00
2.1102D+00 1.169D+00
2.1208D+00 1.114D+00
2.3081D+00 3.888D-01
2.3780D+00 1.047D+00
2.3899D+00 1.466D+00
2.4018D+00 2.141D+00
2.4139D+00 3.266D+00
2.4259D+00 5.405D+00
2.4380D+00 9.905D+00
2.4501D+00 2.072D+01
2.4624D+00 4.514D+01
2.4747D+00 9.662D+01
2.4994D+00 2.930D+02
2.5119D+00 3.920D+02
2.5244D+00 4.292D+02
2.5371D+00 3.907D+02
2.5625D+00 1.930D+02
2.5752D+00 1.166D+02
2.5881D+00 7.267D+01
2.6010D+00 5.565D+01
2.6270D+00 4.673D+01
2.6533D+00 2.918D+01
2.6799D+00 1.330D+01
2.6933D+00 9.713D+00
2.7067D+00 8.000D+00
2.7202D+00 7.067D+00
2.7474D+00 5.994D+00
2.7887D+00 4.967D+00
2.8591D+00 3.950D+00
2.9021D+00 3.623D+00
2.9166D+00 3.564D+00
2.9311D+00 3.552D+00
2.9458D+00 3.620D+00
2.9604D+00 3.853D+00
3.0050D+00 5.841D+00
3.0200D+00 6.132D+00
3.0655D+00 3.088D+00
3.1115D+00 1.523D+00
3.1427D+00 1.564D+00
3.1584D+00 1.590D+00
3.2059D+00 1.861D+00
3.2219D+00 1.971D+00
3.2704D+00 1.571D+00
3.3196D+00 1.230D+00
3.3362D+00 1.253D+00
3.3528D+00 1.253D+00
3.3864D+00 1.146D+00
3.4373D+00 1.020D+00
3.4891D+00 8.976D-01
3.5770D+00 8.042D-01
3.6672D+00 7.194D-01
4.0310D+00 4.093D-01
4.3219D+00 2.759D-01
4.3870D+00 2.509D-01
4.4976D+00 2.235D-01
4.5426D+00 2.252D-01
4.7744D+00 1.925D-01
4.9933D+00 1.640D-01
5.0937D+00 1.533D-01
5.1703D+00 1.432D-01
5.2221D+00 1.361D-01
5.2743D+00 1.312D-01
5.3271D+00 1.356D-01
5.3804D+00 1.378D-01
5.4614D+00 1.666D-01
5.4886D+00 1.770D-01
5.5713D+00 1.372D-01
5.6834D+00 1.019D-01
5.7402D+00 9.513D-02
5.7977D+00 9.056D-02
5.8848D+00 8.204D-02
6.0332D+00 7.048D-02
6.1546D+00 1.075D-01
6.2162D+00 1.252D-01
6.3096D+00 8.847D-02
6.4047D+00 6.553D-02
6.4688D+00 7.135D-02
6.5010D+00 7.274D-02
6.5660D+00 6.946D-02
6.6649D+00 6.769D-02
6.8328D+00 6.650D-02
6.9357D+00 6.604D-02
7.0400D+00 6.412D-02
7.1104D+00 6.252D-02
7.2535D+00 6.626D-02
7.3627D+00 6.846D-02
7.5108D+00 7.164D-02
7.7000D+00 7.632D-02
7.7385D+00 7.723D-02
7.8549D+00 7.994D-02
8.2150D+00 8.877D-02
8.2559D+00 8.979D-02
8.2972D+00 9.082D-02
8.5913D+00 9.625D-02
8.8080D+00 9.133D-02
9.6817D+00 6.879D-02
1.0642D+01 5.179D-02
1.1698D+01 3.899D-02
1.2859D+01 2.935D-02
1.4134D+01 2.211D-02
1.5537D+01 1.665D-02
1.7078D+01 1.253D-02
1.8773D+01 9.436D-03
2.0635D+01 7.105D-03
2.2682D+01 5.349D-03
2.4932D+01 4.028D-03
2.7406D+01 3.032D-03
3.0125D+01 2.283D-03
3.3114D+01 1.719D-03
3.6399D+01 1.294D-03
4.0011D+01 9.745D-04
4.0210D+01 9.599D-04

3s4p1Po                                 !Configuration name
20                                      !Type of cross-section
149                                     !Number of cross-section points
1.0000D+00 1.900D+01
1.0406D+00 1.978D+01
1.0563D+00 2.008D+01
1.0616D+00 2.018D+01
1.0992D+00 2.083D+01
1.1047D+00 2.088D+01
1.1102D+00 2.091D+01
1.1553D+00 2.102D+01
1.2023D+00 2.112D+01
1.2699D+00 2.125D+01
1.2763D+00 2.124D+01
1.2827D+00 2.121D+01
1.3414D+00 2.049D+01
1.3481D+00 2.040D+01
1.3960D+00 1.975D+01
1.4169D+00 1.946D+01
1.5117D+00 1.788D+01
1.5268D+00 1.756D+01
1.5344D+00 1.744D+01
1.5421D+00 1.737D+01
1.5498D+00 1.744D+01
1.5575D+00 1.776D+01
1.5653D+00 1.849D+01
1.5889D+00 2.313D+01
1.5968D+00 2.434D+01
1.6048D+00 2.464D+01
1.6128D+00 2.390D+01
1.6289D+00 2.090D+01
1.6452D+00 1.828D+01
1.6617D+00 1.673D+01
1.7036D+00 1.463D+01
1.7816D+00 1.214D+01
1.8084D+00 1.131D+01
1.8265D+00 1.075D+01
1.8448D+00 1.018D+01
1.9878D+00 6.254D+00
1.9978D+00 6.006D+00
2.2069D+00 1.834D+00
2.3081D+00 6.796D-01
2.3899D+00 3.046D-01
2.4747D+00 7.391D-01
2.5244D+00 1.621D+00
2.5752D+00 3.308D+00
2.6270D+00 6.328D+00
2.6666D+00 1.007D+01
2.7202D+00 1.856D+01
2.7887D+00 3.968D+01
2.8733D+00 8.775D+01
2.9166D+00 1.127D+02
2.9311D+00 1.181D+02
2.9458D+00 1.214D+02
2.9604D+00 1.221D+02
2.9752D+00 1.206D+02
3.0655D+00 8.469D+01
3.1584D+00 4.812D+01
3.2704D+00 2.279D+01
3.3196D+00 1.282D+01
3.3528D+00 6.740D+00
3.3695D+00 4.830D+00
3.3864D+00 4.023D+00
3.4033D+00 4.384D+00
3.4373D+00 6.859D+00
3.4545D+00 8.055D+00
3.4717D+00 8.786D+00
3.4891D+00 9.013D+00
3.5065D+00 8.698D+00
3.5593D+00 5.538D+00
3.5770D+00 4.565D+00
3.5949D+00 4.125D+00
3.6128D+00 4.266D+00
3.6309D+00 4.644D+00
3.6489D+00 4.861D+00
3.6672D+00 4.739D+00
3.6854D+00 4.372D+00
3.7039D+00 4.037D+00
3.7223D+00 3.916D+00
3.7409D+00 3.967D+00
3.7596D+00 4.055D+00
3.7784D+00 4.054D+00
3.7972D+00 3.900D+00
3.8352D+00 3.290D+00
3.8930D+00 2.776D+00
3.9319D+00 2.850D+00
3.9515D+00 2.860D+00
4.0310D+00 2.591D+00
4.4530D+00 1.470D+00
4.5201D+00 1.375D+00
4.6339D+00 1.137D+00
4.7983D+00 8.651D-01
4.9684D+00 5.596D-01
5.0937D+00 4.010D-01
5.1703D+00 4.331D-01
5.3538D+00 4.803D-01
5.4886D+00 4.651D-01
5.5713D+00 4.584D-01
5.6270D+00 4.655D-01
5.6551D+00 4.692D-01
5.7688D+00 4.423D-01
5.7977D+00 4.341D-01
5.9437D+00 3.117D-01
6.0936D+00 2.098D-01
6.1852D+00 2.588D-01
6.2162D+00 2.747D-01
6.3096D+00 2.369D-01
6.5010D+00 1.836D-01
6.5989D+00 1.676D-01
6.7651D+00 1.488D-01
6.8328D+00 1.552D-01
6.8670D+00 1.573D-01
6.9703D+00 1.409D-01
7.1816D+00 1.138D-01
7.2898D+00 1.028D-01
7.3994D+00 8.996D-02
7.4734D+00 8.137D-02
7.5860D+00 7.333D-02
7.6619D+00 7.429D-02
7.7385D+00 7.529D-02
7.8942D+00 7.132D-02
8.0931D+00 6.760D-02
8.2150D+00 6.407D-02
8.3802D+00 6.162D-02
8.4641D+00 6.132D-02
8.6343D+00 6.082D-02
9.5383D+00 6.490D-02
9.5858D+00 6.513D-02
9.6337D+00 6.537D-02
9.7301D+00 6.584D-02
9.8275D+00 6.632D-02
9.9753D+00 6.705D-02
1.0075D+01 6.755D-02
1.0126D+01 6.780D-02
1.0433D+01 6.905D-02
1.0802D+01 6.456D-02
1.1933D+01 4.789D-02
1.3183D+01 3.553D-02
1.4563D+01 2.635D-02
1.6088D+01 1.955D-02
1.7772D+01 1.450D-02
1.9633D+01 1.075D-02
2.1688D+01 7.977D-03
2.3959D+01 5.917D-03
2.6467D+01 4.389D-03
2.9238D+01 3.256D-03
3.2300D+01 2.415D-03
3.5681D+01 1.791D-03
3.9417D+01 1.329D-03
4.3544D+01 9.857D-04
4.8103D+01 7.311D-04
4.9071D+01 6.886D-04

3s5s3Se                                 !Configuration name
20                                      !Type of cross-section
111                                     !Number of cross-section points
1.0000D+00 1.456D+00
1.0050D+00 1.449D+00
1.0303D+00 1.280D+00
1.1439D+00 6.516D-01
1.2699D+00 3.110D-01
1.4099D+00 1.475D-01
1.5653D+00 7.588D-02
1.7378D+00 4.989D-02
1.8913D+00 4.191D-02
1.9486D+00 3.998D-02
1.9681D+00 3.933D-02
2.0077D+00 3.800D-02
2.0278D+00 3.732D-02
2.2513D+00 2.669D-02
2.4624D+00 7.257D-03
2.4994D+00 4.734D-03
2.5625D+00 9.572D-02
2.5881D+00 1.280D-01
2.6140D+00 8.090D-02
2.7611D+00 4.866D-04
3.0655D+00 7.819D-02
3.2704D+00 8.534D-01
3.3031D+00 1.049D+00
3.3362D+00 6.913D-01
3.3864D+00 3.728D-01
3.4717D+00 9.982D-01
3.5065D+00 1.577D+00
3.5240D+00 2.059D+00
3.5415D+00 3.120D+00
3.5593D+00 6.096D+00
3.5770D+00 1.706D+01
3.5949D+00 5.085D+01
3.6128D+00 1.402D+02
3.6489D+00 5.427D+02
3.6672D+00 7.510D+02
3.6854D+00 8.098D+02
3.7039D+00 6.932D+02
3.7223D+00 4.677D+02
3.7409D+00 2.505D+02
3.7596D+00 1.104D+02
3.8544D+00 1.626D+00
3.8930D+00 2.301D+00
3.9319D+00 2.895D+00
3.9713D+00 1.767D+00
4.1532D+00 2.110D-01
4.1740D+00 2.258D-01
4.1948D+00 2.381D-01
4.2579D+00 1.603D-01
4.3436D+00 1.074D-01
4.3870D+00 9.420D-02
4.8705D+00 4.395D-02
4.9438D+00 4.362D-02
5.1191D+00 4.466D-02
5.1447D+00 4.484D-02
5.2221D+00 4.536D-02
5.3007D+00 4.589D-02
5.3271D+00 4.607D-02
5.4886D+00 4.692D-02
5.7402D+00 4.405D-02
5.8848D+00 4.245D-02
6.0633D+00 1.325D-01
6.0936D+00 1.547D-01
6.1852D+00 9.991D-02
6.8670D+00 1.372D-02
6.9357D+00 1.354D-02
7.0051D+00 1.344D-02
7.2898D+00 1.586D-02
7.4364D+00 1.741D-02
7.5108D+00 1.819D-02
7.7771D+00 1.958D-02
7.9732D+00 2.305D-02
8.0530D+00 2.506D-02
8.1741D+00 1.966D-02
8.3385D+00 1.374D-02
8.5488D+00 3.410D-02
8.6343D+00 4.364D-02
8.7207D+00 3.194D-02
8.8518D+00 2.248D-02
8.8961D+00 2.271D-02
8.9851D+00 2.201D-02
9.0299D+00 2.169D-02
9.3502D+00 6.377D-02
9.4438D+00 8.424D-02
9.5858D+00 4.246D-02
9.7301D+00 1.829D-02
9.8764D+00 3.514D-02
9.9753D+00 4.504D-02
1.0075D+01 4.180D-02
1.0176D+01 3.896D-02
1.0965D+01 5.312D-02
1.1130D+01 5.725D-02
1.1186D+01 5.864D-02
1.1241D+01 6.003D-02
1.1354D+01 6.285D-02
1.1757D+01 7.069D-02
1.2053D+01 6.731D-02
1.3381D+01 4.919D-02
1.4856D+01 3.595D-02
1.6493D+01 2.627D-02
1.8311D+01 1.920D-02
2.0329D+01 1.403D-02
2.2569D+01 1.025D-02
2.5057D+01 7.492D-03
2.7818D+01 5.475D-03
3.0885D+01 4.001D-03
3.4288D+01 2.924D-03
3.8068D+01 2.136D-03
4.2263D+01 1.562D-03
4.6921D+01 1.141D-03
5.2092D+01 8.338D-04
5.4751D+01 7.180D-04

3s5s1Se                                 !Configuration name
20                                      !Type of cross-section
160                                     !Number of cross-section points
1.0000D+00 1.155D-01
1.0252D+00 7.842D-02
1.0992D+00 4.345D-03
1.2204D+00 1.134D-01
1.3150D+00 2.906D-01
1.3215D+00 3.037D-01
1.3821D+00 4.247D-01
1.3960D+00 4.524D-01
1.4029D+00 4.663D-01
1.4169D+00 4.943D-01
1.4240D+00 5.085D-01
1.4383D+00 5.370D-01
1.4454D+00 5.513D-01
1.4527D+00 5.658D-01
1.4599D+00 5.802D-01
1.4672D+00 5.948D-01
1.4745D+00 6.094D-01
1.4893D+00 6.389D-01
1.4967D+00 6.538D-01
1.5117D+00 6.837D-01
1.5344D+00 7.292D-01
1.5421D+00 7.445D-01
1.5498D+00 7.599D-01
1.5575D+00 7.754D-01
1.6617D+00 9.672D-01
1.6700D+00 9.816D-01
1.6783D+00 9.960D-01
1.7552D+00 1.129D+00
1.7640D+00 1.144D+00
1.7728D+00 1.159D+00
1.7816D+00 1.175D+00
1.7905D+00 1.190D+00
1.7994D+00 1.205D+00
1.8265D+00 1.252D+00
1.8356D+00 1.268D+00
1.9198D+00 1.413D+00
1.9293D+00 1.430D+00
1.9390D+00 1.447D+00
1.9780D+00 1.514D+00
2.0077D+00 1.566D+00
2.0178D+00 1.583D+00
2.1634D+00 1.927D+00
2.1742D+00 1.957D+00
2.2739D+00 2.264D+00
2.4139D+00 2.946D+00
2.5371D+00 3.941D+00
2.6933D+00 5.867D+00
2.7338D+00 6.347D+00
2.7474D+00 6.457D+00
2.7611D+00 6.521D+00
2.7749D+00 6.537D+00
2.7887D+00 6.489D+00
2.8027D+00 6.373D+00
2.8448D+00 5.504D+00
2.9021D+00 3.457D+00
2.9901D+00 7.964D-01
3.0807D+00 6.186D-02
3.2542D+00 1.270D+00
3.4203D+00 4.273D+00
3.5065D+00 7.311D+00
3.5593D+00 1.052D+01
3.5770D+00 1.240D+01
3.5949D+00 1.586D+01
3.6128D+00 2.446D+01
3.6309D+00 4.438D+01
3.6672D+00 1.407D+02
3.6854D+00 1.943D+02
3.7039D+00 2.174D+02
3.7223D+00 1.945D+02
3.7409D+00 1.449D+02
3.7596D+00 9.787D+01
3.7784D+00 7.121D+01
3.7972D+00 6.912D+01
3.8162D+00 8.473D+01
3.8544D+00 1.629D+02
3.8930D+00 3.027D+02
3.9319D+00 4.305D+02
3.9515D+00 4.434D+02
3.9713D+00 4.139D+02
4.0110D+00 2.741D+02
4.0511D+00 1.462D+02
4.0713D+00 1.058D+02
4.0917D+00 7.772D+01
4.1120D+00 5.936D+01
4.1326D+00 4.694D+01
4.1532D+00 3.923D+01
4.1740D+00 3.484D+01
4.1948D+00 3.307D+01
4.2157D+00 3.204D+01
4.2791D+00 1.821D+01
4.3870D+00 3.184D+00
4.4309D+00 3.622D+00
4.4753D+00 3.845D+00
4.5201D+00 3.035D+00
4.5653D+00 2.255D+00
4.6110D+00 2.589D+00
4.6339D+00 2.751D+00
4.7037D+00 2.117D+00
4.8948D+00 8.780D-01
4.9438D+00 7.822D-01
5.4886D+00 2.666D-01
6.0936D+00 1.276D-01
6.3096D+00 9.222D-02
6.5989D+00 4.415D-02
6.6981D+00 3.328D-02
6.8670D+00 1.818D-01
6.9357D+00 2.358D-01
7.0400D+00 1.779D-01
7.3627D+00 8.000D-02
7.5482D+00 4.692D-02
7.6619D+00 2.407D-02
7.8160D+00 6.349D-02
7.8549D+00 7.102D-02
7.9732D+00 4.380D-02
8.1336D+00 2.558D-02
8.1741D+00 2.635D-02
8.3385D+00 1.757D-02
8.5488D+00 8.763D-03
8.6773D+00 1.159D-02
8.7207D+00 1.236D-02
8.8518D+00 1.069D-02
8.8961D+00 1.015D-02
9.1202D+00 5.661D-02
9.2115D+00 7.331D-02
9.3502D+00 4.371D-02
9.5383D+00 2.808D-02
9.6337D+00 2.630D-02
9.7786D+00 2.458D-02
9.9259D+00 2.557D-02
9.9753D+00 2.603D-02
1.0176D+01 2.024D-02
1.0278D+01 1.741D-02
1.0484D+01 2.447D-02
1.0589D+01 2.762D-02
1.0695D+01 2.629D-02
1.0802D+01 2.503D-02
1.0856D+01 2.518D-02
1.0910D+01 2.522D-02
1.1020D+01 2.455D-02
1.1354D+01 2.316D-02
1.1993D+01 2.480D-02
1.2053D+01 2.498D-02
1.2113D+01 2.517D-02
1.2543D+01 2.622D-02
1.2923D+01 2.467D-02
1.4347D+01 1.803D-02
1.5928D+01 1.318D-02
1.7684D+01 9.628D-03
1.9633D+01 7.036D-03
2.1797D+01 5.142D-03
2.4199D+01 3.758D-03
2.6866D+01 2.746D-03
2.9827D+01 2.007D-03
3.3114D+01 1.466D-03
3.6763D+01 1.072D-03
4.0816D+01 7.831D-04
4.5313D+01 5.723D-04
5.0308D+01 4.182D-04
5.5852D+01 3.056D-04
5.8703D+01 2.632D-04

3s4d1De                                 !Configuration name
20                                      !Type of cross-section
202                                     !Number of cross-section points
1.0000D+00 3.408D+01
1.0100D+00 3.369D+01
1.0201D+00 3.330D+01
1.0252D+00 3.310D+01
1.0303D+00 3.290D+01
1.0355D+00 3.270D+01
1.0458D+00 3.229D+01
1.0510D+00 3.209D+01
1.0563D+00 3.188D+01
1.0616D+00 3.168D+01
1.0669D+00 3.147D+01
1.0722D+00 3.126D+01
1.0776D+00 3.105D+01
1.0829D+00 3.084D+01
1.0938D+00 3.042D+01
1.0992D+00 3.021D+01
1.1047D+00 2.999D+01
1.1102D+00 2.978D+01
1.1158D+00 2.956D+01
1.1213D+00 2.934D+01
1.1326D+00 2.890D+01
1.1439D+00 2.846D+01
1.1553D+00 2.801D+01
1.1669D+00 2.756D+01
1.1786D+00 2.711D+01
1.1844D+00 2.688D+01
1.2891D+00 2.360D+01
1.3481D+00 2.207D+01
1.3549D+00 2.189D+01
1.3616D+00 2.172D+01
1.3684D+00 2.154D+01
1.3752D+00 2.137D+01
1.4029D+00 2.065D+01
1.4240D+00 2.010D+01
1.4527D+00 1.936D+01
1.4672D+00 1.898D+01
1.5889D+00 1.653D+01
1.6534D+00 1.547D+01
1.6700D+00 1.520D+01
1.6867D+00 1.493D+01
1.7036D+00 1.466D+01
1.7120D+00 1.452D+01
1.7816D+00 1.346D+01
1.8633D+00 1.265D+01
1.9486D+00 1.184D+01
1.9681D+00 1.166D+01
1.9978D+00 1.137D+01
2.0790D+00 1.068D+01
2.1742D+00 1.023D+01
2.2739D+00 9.781D+00
2.3081D+00 9.627D+00
2.3196D+00 9.576D+00
2.4139D+00 9.215D+00
2.4259D+00 9.198D+00
2.4380D+00 9.187D+00
2.5244D+00 9.154D+00
2.5752D+00 9.136D+00
2.6140D+00 9.123D+00
2.6270D+00 9.118D+00
2.7067D+00 9.092D+00
2.7202D+00 9.089D+00
2.7338D+00 9.087D+00
2.7474D+00 9.086D+00
2.7611D+00 9.086D+00
2.8027D+00 9.089D+00
2.8166D+00 9.090D+00
2.8307D+00 9.091D+00
2.8448D+00 9.089D+00
2.8591D+00 9.081D+00
2.8733D+00 9.060D+00
2.8877D+00 9.020D+00
2.9901D+00 8.275D+00
3.0655D+00 7.722D+00
3.0807D+00 7.667D+00
3.0961D+00 7.640D+00
3.1115D+00 7.636D+00
3.1271D+00 7.645D+00
3.1584D+00 7.688D+00
3.1900D+00 7.772D+00
3.3196D+00 8.752D+00
3.4033D+00 9.964D+00
3.4717D+00 1.158D+01
3.5593D+00 1.539D+01
3.5949D+00 1.813D+01
3.6309D+00 2.240D+01
3.6672D+00 2.964D+01
3.7039D+00 4.376D+01
3.7223D+00 5.672D+01
3.7409D+00 7.764D+01
3.7596D+00 1.127D+02
3.7972D+00 2.321D+02
3.8162D+00 2.920D+02
3.8352D+00 3.148D+02
3.8544D+00 2.892D+02
3.8930D+00 1.540D+02
3.9123D+00 9.763D+01
3.9319D+00 6.059D+01
3.9515D+00 4.034D+01
3.9713D+00 2.941D+01
3.9910D+00 2.426D+01
4.0110D+00 2.211D+01
4.0310D+00 2.182D+01
4.0511D+00 2.215D+01
4.0713D+00 2.211D+01
4.0917D+00 2.100D+01
4.1532D+00 1.181D+01
4.1948D+00 6.766D+00
4.2157D+00 5.482D+00
4.2367D+00 5.009D+00
4.2579D+00 5.341D+00
4.2791D+00 7.092D+00
4.3005D+00 1.155D+01
4.3219D+00 2.144D+01
4.3652D+00 6.110D+01
4.3870D+00 8.175D+01
4.4089D+00 8.959D+01
4.4309D+00 8.135D+01
4.4753D+00 3.890D+01
4.4976D+00 2.202D+01
4.5201D+00 1.149D+01
4.5426D+00 6.199D+00
4.5653D+00 3.668D+00
4.5880D+00 2.894D+00
4.6110D+00 3.282D+00
4.6571D+00 6.151D+00
4.6803D+00 7.079D+00
4.7037D+00 6.994D+00
4.7271D+00 6.180D+00
4.7508D+00 5.479D+00
4.7744D+00 5.499D+00
4.7983D+00 6.057D+00
4.8222D+00 6.562D+00
4.8464D+00 6.615D+00
4.9684D+00 3.834D+00
4.9933D+00 3.194D+00
5.0182D+00 2.781D+00
5.0433D+00 2.607D+00
5.0684D+00 2.648D+00
5.0937D+00 2.787D+00
5.1191D+00 2.917D+00
5.1447D+00 2.978D+00
5.1703D+00 2.962D+00
5.2482D+00 2.745D+00
5.4886D+00 2.228D+00
6.0936D+00 1.630D+00
6.2162D+00 1.556D+00
6.3096D+00 1.499D+00
6.4047D+00 1.442D+00
6.4366D+00 1.423D+00
7.1460D+00 1.092D+00
7.1816D+00 1.088D+00
7.2898D+00 1.146D+00
7.4364D+00 8.233D-01
7.5860D+00 5.045D-01
7.7385D+00 5.738D-01
7.8549D+00 6.071D-01
7.9335D+00 5.883D-01
8.0931D+00 5.541D-01
