 
******************************************************************************
 
       Energy levels and statistical weights for O I
 
>> Data is from the Opacity Project
>>   Maximum energy included = Ionization energy =>   110063.
>>   Created by user heather
>> Data is from NIST
>>   Maximum energy included = Ionization energy =>   109837.
>>   Created by user heather
>>   Packed according to J states by pack.f
>> Data from the Opacity Project rewritten with NIST energies
>>   48 energies from NIST included
>>   Energies from NIST: denoted by positive position number
>>   21 energies from the Opacity Project scaled by  0.9936: denoted by negative position number
>>   Oscillator strengths scaled to conserve (g*f)/(h*nu)
 
  Config           Statistical   Energy   Ionization  Frequency  Wavelength
                     Weight      (cm^-1)  Energy(eV)  (Hz 10^15) (Angstroms)
******************************************************************************
 
 6-Oct-1999                             !Date
69                                      !Number of energy levels
109759.05                               !Ionization energy
1.0                                     !Screened nuclear charge
418                                     !Number of transitions
 
2s2_2p3(4So)4p_5Pe-2s2_2p3(4So)7s_5So      9.3690D-03   1.0409D+06   13420.497    12-  32     115
2s2_2p3(4So)4p_5Pe-2s2_2p3(4So)6d_5Do      3.7023D-02   8.6883D+05   13059.268    12-  34     116
2s2_2p3(4So)4p_5Pe-2s2_2p3(4So)8s_5So      4.4340D-03   6.1893D+05   11973.222    12-  40     117
2s2_2p3(4So)4p_5Pe-2s2_2p3(4So)7d_5Do      1.6446D-02   4.7327D+05   11793.257    12-  42     118
2s2_2p3(4So)4p_5Pe-2s2_2p3(4So)9s_5So      2.5127D-03   4.0074D+05   11201.551    12-  48     119
2s2_2p3(4So)4p_5Pe-2s2_2p3(4So)8d_5Do      8.8939D-03   2.8909D+05   11096.299    12-  50     120
2s2_2p3(4So)4p_5Pe-2s2_2p3(4So)10s_5So     1.5830D-03   2.7504D+05   10731.992    12-  56     121
2s2_2p3(4So)4p_5Pe-2s2_2p3(4So)9d_5Do      5.4022D-03   1.9007D+05   10665.341    12-  58     122
2s2_2p3(4So)4p_5Pe-2s2_2p3(4So)11s_5So     1.0705D-03   1.9707D+05   10425.794    12-  64     123
2s2_2p3(4So)4p_5Pe-2s2_2p3(4So)10d_5Do     3.5631D-03   1.3245D+05   10376.173    12-  66     124
2s2_2p3(4So)4p_3Pe-2s2_2p3(2Do)3s_3Do      9.8877D-03   8.4631D+03   68380.791    13-  14     125
2s2_2p3(4So)4p_3Pe-2s2_2p3(4So)5s_3So      3.2173D-01   4.8016D+06   36617.375    13-  16     126
2s2_2p3(4So)4p_3Pe-2s2_2p3(4So)4d_3Do      1.2338D+00   5.1433D+06   30984.991    13-  19     127
2s2_2p3(4So)4p_3Pe-2s2_2p3(4So)6s_3So      2.8308D-02   1.7037D+06   18234.263    13-  25     128
2s2_2p3(4So)4p_3Pe-2s2_2p3(4So)5d_3Do      9.0307D-02   1.1858D+06   17458.232    13-  27     129
