 Collision strengths (Omega[i,k]) for OSIX. The collisional excitation rate
 is defined by

           C(i,k)=8.63D-08 OMEGA(i,k) EXP(-U0) / Gi /sqrt(T_4).

 We also use the same definition for the ionization collision strength.
 For ionization of low lying levels we expect OMEGA(i,i) to be propotional to T.
 T is units of 10^4 K.

 [Reference] Collision strengths for O\,{\sc vi} for $n < 6$ are from \citep{LB11_Li_like}.

**************************************************************************************************************************
**************************************************************************************************************************

196                             !Number of transitions
13                              !Number of T values OMEGA tabulated at
1.0                             !Scaling factor for OMEGA (non-FILE values).
0.01                            !Value for OMEGA if f=0

3p_2Po[1/2]-4p_2Po[1/2]        8.700E-01  7.870E-01  7.570E-01  7.560E-01  7.900E-01  8.430E-01  9.130E-01  1.010E+00  1.070E+00  1.110E+00  1.150E+00  1.170E+00  1.170E+00
3p_2Po[1/2]-4p_2Po[3/2]        3.830E-01  2.990E-01  2.580E-01  2.260E-01  1.870E-01  1.710E-01  1.720E-01  1.910E-01  2.130E-01  2.310E-01  2.470E-01  2.530E-01  2.570E-01
3p_2Po[1/2]-4d_2De[3/2]        1.020E+00  1.020E+00  1.030E+00  1.060E+00  1.190E+00  1.430E+00  1.860E+00  2.810E+00  3.820E+00  5.030E+00  6.840E+00  8.330E+00  9.900E+00
3p_2Po[1/2]-4d_2De[5/2]        3.810E-01  3.580E-01  3.350E-01  3.040E-01  2.480E-01  2.140E-01  1.940E-01  1.820E-01  1.800E-01  1.790E-01  1.790E-01  1.790E-01  1.790E-01
3p_2Po[1/2]-4f_2Fo[5/2]        9.310E-01  1.010E+00  1.060E+00  1.120E+00  1.230E+00  1.380E+00  1.610E+00  1.950E+00  2.200E+00  2.390E+00  2.530E+00  2.570E+00  2.590E+00
3p_2Po[1/2]-5s_2Se[1/2]        2.320E-01  1.500E-01  1.060E-01  7.850E-02  5.860E-02  5.140E-02  4.980E-02  5.640E-02  6.750E-02  8.280E-02  1.080E-01  1.300E-01  1.540E-01
3p_2Po[1/2]-5p_2Po[1/2]        1.880E-01  1.650E-01  1.580E-01  1.560E-01  1.600E-01  1.680E-01  1.780E-01  1.920E-01  2.000E-01  2.060E-01  2.110E-01  2.130E-01  2.150E-01
3p_2Po[1/2]-5p_2Po[3/2]        1.080E-01  8.270E-02  7.130E-02  6.340E-02  5.530E-02  5.070E-02  4.810E-02  4.770E-02  4.930E-02  5.200E-02  5.500E-02  5.590E-02  5.590E-02
3p_2Po[1/2]-5d_2De[3/2]        2.870E-01  2.910E-01  2.960E-01  3.080E-01  3.360E-01  3.770E-01  4.440E-01  5.890E-01  7.440E-01  9.300E-01  1.210E+00  1.450E+00  1.700E+00
3p_2Po[1/2]-5d_2De[5/2]        9.760E-02  9.380E-02  9.010E-02  8.490E-02  7.470E-02  6.550E-02  5.690E-02  4.860E-02  4.470E-02  4.250E-02  4.100E-02  4.030E-02  3.980E-02
3p_2Po[1/2]-5z_2Z              5.528E-01  5.623E-01  5.635E-01  5.633E-01  5.574E-01  5.529E-01  5.517E-01  5.565E-01  5.598E-01  5.603E-01  5.591E-01  5.563E-01  5.542E-01
3p_2Po[3/2]-3d_2De[3/2]        6.200E+00  5.880E+00  5.600E+00  5.620E+00  5.900E+00  6.230E+00  6.720E+00  7.620E+00  8.420E+00  9.230E+00  1.020E+01  1.100E+01  1.170E+01
3p_2Po[3/2]-3d_2De[5/2]        3.690E+01  3.700E+01  3.760E+01  3.950E+01  4.390E+01  4.880E+01  5.490E+01  6.450E+01  7.220E+01  7.980E+01  8.910E+01  9.580E+01  1.020E+02
3p_2Po[3/2]-4s_2Se[1/2]        2.040E+00  1.500E+00  1.060E+00  7.350E-01  5.000E-01  4.400E-01  4.710E-01  6.450E-01  8.670E-01  1.150E+00  1.590E+00  1.960E+00  2.340E+00
3p_2Po[3/2]-4p_2Po[1/2]        3.900E-01  3.020E-01  2.590E-01  2.260E-01  1.860E-01  1.710E-01  1.710E-01  1.910E-01  2.130E-01  2.320E-01  2.480E-01  2.550E-01  2.590E-01
3p_2Po[3/2]-4p_2Po[3/2]        2.030E+00  1.830E+00  1.750E+00  1.730E+00  1.770E+00  1.860E+00  2.000E+00  2.220E+00  2.360E+00  2.470E+00  2.560E+00  2.600E+00  2.620E+00
3p_2Po[3/2]-4d_2De[3/2]        6.610E-01  6.340E-01  6.090E-01  5.770E-01  5.360E-01  5.420E-01  6.040E-01  7.790E-01  9.750E-01  1.210E+00  1.560E+00  1.860E+00  2.170E+00
3p_2Po[3/2]-4d_2De[5/2]        2.140E+00  2.130E+00  2.130E+00  2.160E+00  2.340E+00  2.750E+00  3.520E+00  5.230E+00  7.040E+00  9.220E+00  1.250E+01  1.520E+01  1.800E+01
3p_2Po[3/2]-4f_2Fo[5/2]        8.490E-01  8.830E-01  8.690E-01  8.300E-01  7.590E-01  7.340E-01  7.500E-01  8.170E-01  8.790E-01  9.320E-01  9.720E-01  9.820E-01  9.840E-01
3p_2Po[3/2]-5s_2Se[1/2]        4.240E-01  2.780E-01  1.990E-01  1.500E-01  1.140E-01  1.010E-01  9.890E-02  1.130E-01  1.350E-01  1.670E-01  2.180E-01  2.620E-01  3.110E-01
3p_2Po[3/2]-5p_2Po[1/2]        1.120E-01  8.450E-02  7.230E-02  6.390E-02  5.550E-02  5.080E-02  4.800E-02  4.750E-02  4.910E-02  5.190E-02  5.490E-02  5.580E-02  5.590E-02
3p_2Po[3/2]-5p_2Po[3/2]        4.540E-01  3.990E-01  3.790E-01  3.720E-01  3.760E-01  3.880E-01  4.070E-01  4.340E-01  4.520E-01  4.680E-01  4.810E-01  4.870E-01  4.890E-01
3p_2Po[3/2]-5d_2De[3/2]        1.720E-01  1.700E-01  1.670E-01  1.630E-01  1.570E-01  1.540E-01  1.570E-01  1.760E-01  2.020E-01  2.370E-01  2.910E-01  3.380E-01  3.880E-01
3p_2Po[3/2]-5d_2De[5/2]        6.000E-01  6.000E-01  6.060E-01  6.220E-01  6.650E-01  7.310E-01  8.480E-01  1.100E+00  1.380E+00  1.710E+00  2.220E+00  2.650E+00  3.100E+00
3p_2Po[3/2]-5z_2Z              1.111E+00  1.129E+00  1.136E+00  1.134E+00  1.126E+00  1.119E+00  1.116E+00  1.121E+00  1.127E+00  1.128E+00  1.124E+00  1.117E+00  1.111E+00
3d_2De[3/2]-3d_2De[5/2]        1.030E+01  7.680E+00  5.760E+00  4.680E+00  3.690E+00  2.810E+00  2.030E+00  1.330E+00  1.030E+00  8.620E-01  7.480E-01  7.030E-01  6.780E-01
3d_2De[3/2]-4s_2Se[1/2]        1.930E+00  1.330E+00  8.970E-01  5.770E-01  3.180E-01  2.090E-01  1.480E-01  1.110E-01  1.000E-01  9.600E-02  9.380E-02  9.310E-02  9.280E-02
3d_2De[3/2]-4p_2Po[1/2]        1.040E+00  7.460E-01  5.920E-01  4.770E-01  3.530E-01  2.860E-01  2.470E-01  2.390E-01  2.630E-01  3.060E-01  3.840E-01  4.530E-01  5.270E-01
3d_2De[3/2]-4p_2Po[3/2]        1.030E+00  7.700E-01  6.190E-01  4.910E-01  3.360E-01  2.440E-01  1.820E-01  1.380E-01  1.240E-01  1.210E-01  1.260E-01  1.360E-01  1.490E-01
3d_2De[3/2]-4d_2De[3/2]        1.870E+00  1.880E+00  1.870E+00  1.850E+00  1.850E+00  1.890E+00  1.970E+00  2.100E+00  2.180E+00  2.230E+00  2.260E+00  2.270E+00  2.270E+00
3d_2De[3/2]-4d_2De[5/2]        1.020E+00  9.270E-01  8.360E-01  7.200E-01  5.250E-01  3.930E-01  2.950E-01  2.150E-01  1.840E-01  1.680E-01  1.570E-01  1.530E-01  1.500E-01
